GEOID,NAME,med_age_estimate,population_estimate,total_race_estimate,white_estimate,med_inc_estimate,owners_estimate,renters_estimate,perc_poverty_estimate,med_age_moe,population_moe,total_race_moe,white_moe,med_inc_moe,owners_moe,renters_moe,perc_poverty_moe,census_tract,counts
36081067100,Census Tract 671; Queens County; New York,47.4,2414,2414,0,114764,820,103,6.5,3.6,328,328,13,20903,138,52,3.1,36081067100,2
36081067700,Census Tract 677; Queens County; New York,50.0,1901,1901,0,115250,584,121,4.5,2.8,244,244,13,54052,87,45,2.8,36081067700,1
36081067900,Census Tract 679; Queens County; New York,43.0,4427,4427,155,60840,361,1388,12.9,5.7,531,531,103,13448,125,183,5.2,36081067900,5
36081068000,Census Tract 680; Queens County; New York,43.0,5652,5652,5266,128571,1288,316,4.5,5.3,789,789,764,21262,254,131,2.8,36081068000,2
36081068200,Census Tract 682; Queens County; New York,41.3,1076,1076,898,92656,253,101,6.3,7.4,246,246,239,33379,61,42,5.3,36081068200,3
36081068300,Census Tract 683; Queens County; New York,47.9,4261,4261,287,66354,785,830,13.1,4.1,490,490,192,12214,170,159,6.7,36081068300,3
36081068700,Census Tract 687; Queens County; New York,48.5,4610,4610,43,68566,715,1330,6.4,4.7,697,697,54,21967,155,415,3.0,36081068700,4
36081069000,Census Tract 690; Queens County; New York,35.9,4332,4332,3543,127019,651,460,3.2,4.8,736,736,729,24577,148,133,2.3,36081069000,1
36081069300,Census Tract 693; Queens County; New York,38.7,3123,3123,93,72125,299,959,6.3,4.5,648,648,81,27172,119,183,4.0,36081069300,8
36081069400,Census Tract 694; Queens County; New York,40.7,3573,3573,2962,105708,611,514,6.8,5.9,630,630,541,23104,110,163,3.6,36081069400,1
36081069500,Census Tract 695; Queens County; New York,53.2,2417,2417,105,116125,437,403,13.3,6.6,391,391,127,17346,82,78,10.4,36081069500,1
36081069701,Census Tract 697.01; Queens County; New York,36.7,4460,4460,250,101168,254,1521,7.8,3.4,543,543,167,8346,86,172,5.0,36081069701,2
36081069702,Census Tract 697.02; Queens County; New York,42.4,4309,4309,165,84991,1143,444,12.0,5.7,701,701,235,24360,275,121,5.5,36081069702,2
36081070300,Census Tract 703; Queens County; New York,45.1,2114,2114,3,91278,541,368,9.0,4.0,324,324,8,23319,139,126,7.1,36081070300,1
36081070700,Census Tract 707; Queens County; New York,47.4,2661,2661,28,108616,798,203,2.3,3.6,336,336,37,19884,108,72,1.4,36081070700,1
36081070900,Census Tract 709; Queens County; New York,36.2,2950,2950,80,109595,598,540,10.0,4.2,496,496,97,16670,91,192,5.6,36081070900,1
36081071100,Census Tract 711; Queens County; New York,46.9,6044,6044,133,102734,1812,1101,5.2,3.9,722,722,83,35560,386,180,3.3,36081071100,5
36081071303,Census Tract 713.03; Queens County; New York,44.3,5509,5509,138,98155,1010,1615,5.8,2.9,773,773,140,17944,215,318,4.2,36081071303,3
36081071304,Census Tract 713.04; Queens County; New York,45.1,6195,6195,21,100199,1585,1558,12.7,3.1,711,711,33,29670,337,276,5.8,36081071304,2
36081071306,Census Tract 713.06; Queens County; New York,38.9,6882,6882,874,81458,670,2393,14.1,4.1,1258,1258,737,29311,187,441,5.4,36081071306,1
36081071701,Census Tract 717.01; Queens County; New York,40.0,5164,5164,171,55526,1105,1281,18.7,5.5,1015,1015,123,10756,308,258,8.7,36081071701,6
36081071702,Census Tract 717.02; Queens County; New York,43.9,4438,4438,147,99719,1160,879,13.0,1.8,480,480,96,28571,196,214,5.1,36081071702,2
36081072100,Census Tract 721; Queens County; New York,39.8,5349,5349,68,98207,1349,730,7.1,8.3,967,967,67,54229,360,203,3.8,36081072100,1
36081072900,Census Tract 729; Queens County; New York,48.1,1366,1366,0,127292,408,67,6.0,6.7,261,261,13,71150,77,34,5.2,36081072900,1
36081073100,Census Tract 731; Queens County; New York,39.7,1777,1777,0,159279,453,142,3.8,8.0,236,236,13,14886,61,49,4.3,36081073100,4
36081073700,Census Tract 737; Queens County; New York,46.4,2151,2151,19,117568,412,712,5.0,5.2,248,248,22,20543,95,113,3.3,36081073700,7
36081074300,Census Tract 743; Queens County; New York,41.8,3979,3979,170,76063,810,862,8.0,3.8,777,777,142,6918,147,212,4.4,36081074300,5
36081075701,Census Tract 757.01; Queens County; New York,46.4,4845,4845,170,111744,1477,945,4.0,2.7,756,756,168,19688,229,243,3.9,36081075701,6
36081076901,Census Tract 769.01; Queens County; New York,46.5,4912,4912,145,99122,1213,1190,4.8,6.4,725,725,104,25813,313,210,3.0,36081076901,3
36081076902,Census Tract 769.02; Queens County; New York,32.6,1245,1245,2,113042,122,463,4.3,2.8,181,181,7,30076,36,77,2.8,36081076902,1
36081077500,Census Tract 775; Queens County; New York,47.5,2151,2151,66,100750,296,726,5.5,7.1,410,410,55,35579,88,182,4.7,36081077500,3
36081077902,Census Tract 779.02; Queens County; New York,37.6,5082,5082,338,102581,1129,677,15.2,4.8,948,948,363,19353,151,391,13.3,36081077902,1
36081077904,Census Tract 779.04; Queens County; New York,35.0,6142,6142,204,104840,940,1155,5.6,4.1,1155,1155,283,19698,172,305,3.3,36081077904,7
36081077906,Census Tract 779.06; Queens County; New York,38.0,3494,3494,223,81269,839,473,10.2,8.8,506,506,222,13540,150,158,6.0,36081077906,6
36081077907,Census Tract 779.07; Queens County; New York,30.7,3642,3642,480,71136,210,912,19.0,9.0,595,595,391,37606,91,197,11.7,36081077907,2
36081078800,Census Tract 788; Queens County; New York,34.7,1916,1916,1252,98750,369,201,6.0,3.9,478,478,373,35940,119,85,4.5,36081078800,5
36081079000,Census Tract 790; Queens County; New York,40.5,2682,2682,1566,94185,422,411,10.4,6.4,492,492,451,16751,85,136,8.2,36081079000,1
36081079200,Census Tract 792; Queens County; New York,42.5,2660,2660,1550,74474,533,341,8.0,7.4,571,571,363,26944,171,115,4.4,36081079200,1
36081079702,Census Tract 797.02; Queens County; New York,42.0,3635,3635,13,62070,418,1083,29.1,5.8,806,806,25,29685,127,367,11.0,36081079702,3
36081079900,Census Tract 799; Queens County; New York,39.1,3185,3185,1,48750,354,744,36.3,10.5,624,624,2,12590,85,269,12.0,36081079900,3
36081080301,Census Tract 803.01; Queens County; New York,35.4,3770,3770,45,54528,461,631,11.3,3.4,782,782,51,8665,115,149,5.5,36081080301,1
36081080900,Census Tract 809; Queens County; New York,36.9,8110,8110,499,60014,1957,666,10.7,4.0,1065,1065,236,22215,339,244,6.2,36081080900,2
36081081400,Census Tract 814; Queens County; New York,40.3,4693,4693,1733,136667,801,207,15.1,4.1,830,830,530,37226,147,104,10.1,36081081400,3
36081081800,Census Tract 818; Queens County; New York,32.8,4084,4084,1208,96773,692,357,10.6,5.0,739,739,468,33548,142,139,7.3,36081081800,6
36081083700,Census Tract 837; Queens County; New York,43.5,4914,4914,88,58386,931,624,13.4,6.6,716,716,98,16789,232,179,6.1,36081083700,1
36081083800,Census Tract 838; Queens County; New York,40.2,5838,5838,502,103254,1097,500,4.9,3.5,852,852,281,20533,182,230,3.4,36081083800,5
36081084000,Census Tract 840; Queens County; New York,44.3,7207,7207,952,102304,1579,426,10.0,5.0,986,986,440,11335,248,159,7.2,36081084000,8
36081084500,Census Tract 845; Queens County; New York,53.5,4988,4988,587,32529,209,1832,28.0,11.5,865,865,352,14161,98,265,12.2,36081084500,2
36081084901,Census Tract 849.01; Queens County; New York,47.5,2816,2816,0,60583,99,926,18.9,4.5,828,828,13,28659,98,236,14.9,36081084901,3
36081085300,Census Tract 853; Queens County; New York,49.8,5340,5340,88,35737,980,1521,15.9,8.8,810,810,141,20166,487,439,9.3,36081085300,2
36081085700,Census Tract 857; Queens County; New York,49.9,5324,5324,94,56078,497,1353,17.8,5.4,732,732,74,8584,137,263,7.3,36081085700,3
36081085900,Census Tract 859; Queens County; New York,51.5,5530,5530,7,56388,1055,1240,17.9,2.1,1010,1010,7,6996,423,284,7.2,36081085900,5
36081086100,Census Tract 861; Queens County; New York,54.8,2219,2219,132,41146,322,479,30.5,5.5,425,425,107,16264,73,89,12.0,36081086100,1
36081086400,Census Tract 864; Queens County; New York,40.2,2712,2712,165,131111,500,248,15.6,7.3,393,393,129,25125,93,81,10.7,36081086400,2
36081086500,Census Tract 865; Queens County; New York,49.1,4729,4729,95,51397,447,1844,15.3,5.0,685,685,78,25729,182,266,5.7,36081086500,4
36081086900,Census Tract 869; Queens County; New York,39.7,1711,1711,21,55278,112,712,16.8,8.2,328,328,28,53357,57,264,7.5,36081086900,8
36081087100,Census Tract 871; Queens County; New York,39.2,4442,4442,422,46841,430,1575,22.5,10.0,625,625,204,15522,133,244,8.1,36081087100,9
36081088400,Census Tract 884; Queens County; New York,48.3,9257,9257,343,102727,2419,895,6.6,9.1,1410,1410,397,27337,499,205,4.2,36081088400,3
36081088902,Census Tract 889.02; Queens County; New York,48.2,5393,5393,237,39599,807,1567,21.7,9.2,917,917,239,26432,280,350,9.3,36081088902,3
36081089201,Census Tract 892.01; Queens County; New York,46.1,8806,8806,0,157845,2495,259,3.4,7.9,1590,1590,19,26568,293,145,2.6,36081089201,7
36081091603,Census Tract 916.03; Queens County; New York,50.1,3946,3946,9,134563,1485,48,3.9,5.4,855,855,15,26046,239,54,3.7,36081091603,1
36081091900,Census Tract 919; Queens County; New York,50.3,5586,5586,295,101895,965,810,9.4,5.2,1047,1047,157,27220,327,184,4.8,36081091900,2
36081092500,Census Tract 925; Queens County; New York,40.5,3622,3622,10,65625,371,740,19.5,2.5,872,872,11,16996,118,180,11.0,36081092500,6
36081092900,Census Tract 929; Queens County; New York,37.0,7942,7942,27,100063,1174,1120,2.6,5.1,1363,1363,41,40617,294,309,2.3,36081092900,3
36081093401,Census Tract 934.01; Queens County; New York,41.3,4123,4123,51,110875,880,587,12.9,5.7,816,816,78,20513,148,122,5.8,36081093401,2
36081093402,Census Tract 934.02; Queens County; New York,40.6,4105,4105,243,110625,846,662,12.6,9.8,1006,1006,103,28720,214,152,6.7,36081093402,2
36081093800,Census Tract 938; Queens County; New York,50.1,5273,5273,390,72981,560,1403,13.6,6.7,755,755,130,9587,200,278,6.7,36081093800,12
36081093900,Census Tract 939; Queens County; New York,32.8,6573,6573,214,91683,953,926,7.9,4.4,1045,1045,223,11183,174,200,5.8,36081093900,2
36081094201,Census Tract 942.01; Queens County; New York,41.1,3603,3603,1264,76373,294,1056,22.1,5.5,548,548,386,17989,105,195,12.5,36081094201,4
36081094202,Census Tract 942.02; Queens County; New York,33.9,5894,5894,2090,54637,841,1234,26.6,2.4,694,694,526,17643,196,219,9.2,36081094202,6
36081094203,Census Tract 942.03; Queens County; New York,54.2,6200,6200,1130,67038,1061,1861,11.8,4.5,970,970,498,17985,341,356,6.3,36081094203,2
36081094500,Census Tract 945; Queens County; New York,48.9,4044,4044,4,70729,937,371,10.1,10.4,598,598,8,13227,120,134,8.6,36081094500,3
36081094700,Census Tract 947; Queens County; New York,34.2,2421,2421,2,84375,338,402,12.2,3.4,535,535,8,24564,82,116,6.8,36081094700,1
36081095400,Census Tract 954; Queens County; New York,34.6,6950,6950,3612,82694,952,953,13.6,2.6,928,928,840,11430,205,204,7.9,36081095400,2
36081096400,Census Tract 964; Queens County; New York,40.4,7413,7413,4447,104737,1455,837,15.0,6.7,894,894,807,22688,306,310,5.9,36081096400,1
36081097202,Census Tract 972.02; Queens County; New York,25.3,3336,3336,2790,27115,0,1204,44.2,5.0,725,725,750,9999,13,120,13.9,36081097202,1
36081097204,Census Tract 972.04; Queens County; New York,43.7,4218,4218,2852,73207,397,865,9.1,3.3,877,877,732,4618,147,223,4.3,36081097204,3
36081097205,Census Tract 972.05; Queens County; New York,23.7,3483,3483,2050,23638,0,1237,54.6,5.6,595,595,384,8171,13,136,9.8,36081097205,1
36081098100,Census Tract 981; Queens County; New York,46.9,2376,2376,0,102857,668,154,10.6,3.7,297,297,13,25707,71,62,6.3,36081098100,5
36081098700,Census Tract 987; Queens County; New York,47.8,2636,2636,53,98269,652,326,10.7,4.8,326,326,68,28052,106,90,4.6,36081098700,3
36081099200,Census Tract 992; Queens County; New York,36.6,4518,4518,2179,33727,370,1231,40.1,4.0,636,636,535,2705,111,197,12.7,36081099200,4
36081099704,Census Tract 997.04; Queens County; New York,54.9,7316,7316,121,92141,2623,1103,6.7,6.4,1500,1500,99,4763,398,283,3.5,36081099704,2
36081099705,Census Tract 997.05; Queens County; New York,49.9,2522,2522,8,139844,899,184,6.1,4.0,661,661,14,29192,224,100,3.7,36081099705,1
36081099801,Census Tract 998.01; Queens County; New York,41.8,9129,9129,5181,69621,689,1976,14.5,6.1,1639,1639,1076,7155,209,376,7.7,36081099801,4
36081099802,Census Tract 998.02; Queens County; New York,39.5,6111,6111,3714,46645,194,2591,22.3,11.9,1068,1068,1220,17528,161,174,9.2,36081099802,1
36081100803,Census Tract 1008.03; Queens County; New York,31.3,4008,4008,1812,47271,618,533,14.8,7.5,877,877,616,17266,209,169,7.4,36081100803,6
36081101002,Census Tract 1010.02; Queens County; New York,23.0,5916,5916,469,53222,758,1029,13.7,6.1,1254,1254,190,38225,303,148,7.3,36081101002,1
36081101003,Census Tract 1010.03; Queens County; New York,38.5,4019,4019,797,68707,128,940,17.5,8.3,1181,1181,416,58056,85,350,8.3,36081101003,1
36081101004,Census Tract 1010.04; Queens County; New York,41.0,6916,6916,2711,41429,683,1753,20.4,10.0,1103,1103,735,17703,217,329,10.5,36081101004,4
36081101700,Census Tract 1017; Queens County; New York,46.4,6877,6877,19,112790,2230,197,6.5,3.4,984,984,25,17095,277,111,4.2,36081101700,3
36081102900,Census Tract 1029; Queens County; New York,49.2,3647,3647,41,86114,830,715,7.5,5.9,615,615,25,24551,139,289,5.1,36081102900,3
36081103201,Census Tract 1032.01; Queens County; New York,26.2,7470,7470,3627,61229,365,1519,27.8,1.5,1162,1162,981,23416,153,217,8.4,36081103201,5
36081103202,Census Tract 1032.02; Queens County; New York,26.9,8163,8163,1451,85561,635,1498,9.7,2.0,1615,1615,600,17395,191,371,4.9,36081103202,4
36081103300,Census Tract 1033; Queens County; New York,48.8,4654,4654,126,97227,958,553,8.1,2.9,679,679,120,15290,175,140,5.2,36081103300,1
36081103900,Census Tract 1039; Queens County; New York,38.8,7099,7099,0,75957,1330,1121,6.6,5.7,972,972,19,9471,313,258,3.6,36081103900,2
36081104700,Census Tract 1047; Queens County; New York,50.8,7021,7021,4,69559,1637,1161,11.1,3.0,1139,1139,4,23639,296,412,7.3,36081104700,4
36081105900,Census Tract 1059; Queens County; New York,45.3,4072,4072,16,103125,1288,61,6.1,4.6,731,731,25,44054,233,39,5.5,36081105900,1
36081107201,Census Tract 1072.01; Queens County; New York,49.2,2293,2293,69,103333,691,207,9.1,3.5,457,457,61,30900,130,87,6.5,36081107201,3
36081108500,Census Tract 1085; Queens County; New York,53.4,2616,2616,48,68859,687,340,3.5,11.0,416,416,43,19136,195,78,2.6,36081108500,1
36081109700,Census Tract 1097; Queens County; New York,45.2,1752,1752,12,121250,434,230,2.1,5.9,287,287,16,16248,104,84,1.8,36081109700,2
36081109900,Census Tract 1099; Queens County; New York,42.0,3292,3292,9,100176,940,343,4.7,6.0,563,563,5,16156,223,90,2.8,36081109900,4
36081112300,Census Tract 1123; Queens County; New York,33.9,2234,2234,64,97917,185,545,10.0,3.0,307,307,71,19601,59,92,6.7,36081112300,7
36081112900,Census Tract 1129; Queens County; New York,47.7,2435,2435,13,95521,571,257,2.4,2.7,423,423,19,13415,110,86,1.6,36081112900,2
36081113900,Census Tract 1139; Queens County; New York,40.1,4048,4048,96,87687,696,822,12.6,1.6,488,488,90,21314,172,214,6.8,36081113900,3
36081114100,Census Tract 1141; Queens County; New York,52.3,2451,2451,0,130000,738,132,3.3,8.0,304,304,13,25709,136,56,2.3,36081114100,1
36081115500,Census Tract 1155; Queens County; New York,47.3,2114,2114,0,83182,308,416,14.3,5.0,353,353,13,26136,98,109,5.9,36081115500,1
36081115900,Census Tract 1159; Queens County; New York,47.8,4271,4271,50,60354,688,1021,13.4,4.9,571,571,52,22214,244,222,6.0,36081115900,1
36081116301,Census Tract 1163.01; Queens County; New York,45.0,4574,4574,195,35545,259,1424,22.2,4.8,679,679,92,19347,112,369,11.9,36081116301,3
36081116302,Census Tract 1163.02; Queens County; New York,43.5,3985,3985,144,64671,275,994,33.7,8.8,993,993,136,17554,104,252,15.4,36081116302,2
36081116700,Census Tract 1167; Queens County; New York,39.4,1737,1737,12,55257,124,471,22.5,3.8,350,350,14,6813,57,81,10.3,36081116700,3
36081117100,Census Tract 1171; Queens County; New York,45.0,2472,2472,47,74563,365,553,14.4,5.3,393,393,67,7537,80,141,5.9,36081117100,3
36081117500,Census Tract 1175; Queens County; New York,40.2,4518,4518,63,77500,948,772,9.6,5.3,792,792,87,18939,187,167,5.1,36081117500,4
36081118900,Census Tract 1189; Queens County; New York,44.1,1788,1788,0,51825,298,592,7.6,10.2,398,398,13,9817,65,371,4.3,36081118900,1
36081119100,Census Tract 1191; Queens County; New York,49.8,2961,2961,0,41657,477,487,17.4,2.9,638,638,13,17210,120,155,8.7,36081119100,3
36081120100,Census Tract 1201; Queens County; New York,48.1,1430,1430,40,69583,174,252,16.4,6.3,445,445,40,13413,76,69,8.5,36081120100,1
36081120500,Census Tract 1205; Queens County; New York,46.0,2757,2757,44,27838,256,674,23.8,14.7,505,505,41,8478,93,90,12.6,36081120500,2
36081120701,Census Tract 1207.01; Queens County; New York,49.9,3077,3077,25,104779,717,202,5.7,5.9,619,619,22,14453,118,57,2.8,36081120701,2
36081121500,Census Tract 1215; Queens County; New York,40.4,4412,4412,109,95856,759,591,8.8,1.4,580,580,123,12098,122,209,4.3,36081121500,3
36081122300,Census Tract 1223; Queens County; New York,46.6,3417,3417,60,91787,972,354,4.9,10.9,697,697,73,11212,409,144,4.1,36081122300,2
36081122702,Census Tract 1227.02; Queens County; New York,39.2,6813,6813,2270,25275,280,2675,37.9,11.0,991,991,515,9703,207,266,11.5,36081122702,1
36081122703,Census Tract 1227.03; Queens County; New York,38.1,8202,8202,1214,69417,1037,1605,7.1,4.9,1402,1402,875,26853,349,342,5.8,36081122703,3
36081122704,Census Tract 1227.04; Queens County; New York,43.2,4704,4704,539,78250,905,993,7.8,14.7,1468,1468,583,30232,327,432,6.0,36081122704,1
36081124100,Census Tract 1241; Queens County; New York,43.6,3938,3938,428,87664,971,460,13.3,5.8,737,737,335,10142,223,101,4.6,36081124100,5
36081125700,Census Tract 1257; Queens County; New York,47.0,3211,3211,395,80826,504,499,12.5,6.5,657,657,173,16282,190,103,5.2,36081125700,2
36081126500,Census Tract 1265; Queens County; New York,42.0,2000,2000,79,141964,497,156,4.4,10.0,323,323,48,41712,81,97,2.9,36081126500,1
36081126700,Census Tract 1267; Queens County; New York,20.0,4604,4604,709,96250,522,191,23.7,0.5,434,434,177,33325,108,91,11.3,36081126700,2
36081127700,Census Tract 1277; Queens County; New York,52.6,3198,3198,408,140924,981,99,3.3,7.4,570,570,408,42319,126,88,2.6,36081127700,4
36081129102,Census Tract 1291.02; Queens County; New York,39.4,3842,3842,102,132337,1161,58,5.0,8.2,750,750,119,13490,163,41,4.7,36081129102,1
36081129103,Census Tract 1291.03; Queens County; New York,44.9,4444,4444,76,74500,1495,499,10.8,5.8,860,860,63,12548,193,157,6.3,36081129103,2
36081129104,Census Tract 1291.04; Queens County; New York,42.8,4387,4387,78,100893,1303,466,5.5,6.1,533,533,77,19231,157,149,3.5,36081129104,2
36081130100,Census Tract 1301; Queens County; New York,57.2,3898,3898,955,81452,1338,200,5.6,3.8,717,717,650,19579,178,136,3.8,36081130100,2
36081133300,Census Tract 1333; Queens County; New York,43.3,3982,3982,52,129211,1027,408,5.3,7.1,677,677,54,6724,142,333,2.8,36081133300,2
36081133900,Census Tract 1339; Queens County; New York,42.4,1338,1338,6,114250,417,2,9.0,3.1,224,224,4,24913,74,5,13.6,36081133900,1
