,GEOID,NAME,population_estimate,race_estimate,med_inc_estimate,tenure_estimate,poverty_estimate,population_moe,race_moe,med_inc_moe,tenure_moe,poverty_moe,LOCAL.HEALTH.UNIT,OPERATION.NAME,CITY,STATE,ZIP,MUNICIPALITY,COUNTY,VENDOR.TYPE,CREATION.DATE,LOCATION,LAT,LONG,ADDRESS,census_code,census_tract
885,36005037400,"Census Tract 374, Bronx County, New York",3968,3968,35232,1478,3918,832,832,7978,168,823,NYC,EAT BETTER GOURMET DELI INC.,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"721 BURKE AVENUE BRONX, NY 10467 (40.87158137, -73.866000759)",40.87158137,-73.866000759,"721 BURKE AVENUE BRONX, NY 10467 ",360050374001001,36005037400
886,36005037400,"Census Tract 374, Bronx County, New York",3968,3968,35232,1478,3918,832,832,7978,168,823,NYC,2363 ROSEWOOD GROCERY INC.,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3263 WHITE PLAINS ROAD BRONX, NY 10467 (40.872644766, -73.867194788)",40.872644766,-73.867194788,"3263 WHITE PLAINS ROAD BRONX, NY 10467 ",360050374002007,36005037400
887,36005037400,"Census Tract 374, Bronx County, New York",3968,3968,35232,1478,3918,832,832,7978,168,823,NYC,"FAT BOY MARKET AND DELI, INC.",BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3200 WHITE PLAINS ROAD BRONX, NY 10467 (40.871596394, -73.867073051)",40.871596394,-73.867073051,"3200 WHITE PLAINS ROAD BRONX, NY 10467 ",360050374001000,36005037400
888,36005037400,"Census Tract 374, Bronx County, New York",3968,3968,35232,1478,3918,832,832,7978,168,823,NYC,"MITCH DISCOUNT, INC.",BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3201C  WHITE PLAINS ROAD BRONX, NY 10467 (40.871490008, -73.867225772)",40.871490008,-73.867225772,"3201C  WHITE PLAINS ROAD BRONX, NY 10467 ",360050374002007,36005037400
889,36005037504,"Census Tract 375.04, Bronx County, New York",3641,3641,25417,1341,3429,557,557,5896,173,535,NYC,SESE FAMILY DELI CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"531 EAST TREMONT AVENUE BRONX, NY 10457 (40.846753712, -73.895963046)",40.846753712,-73.895963046,"531 EAST TREMONT AVENUE BRONX, NY 10457 ",360050375043005,36005037504
890,36005037504,"Census Tract 375.04, Bronx County, New York",3641,3641,25417,1341,3429,557,557,5896,173,535,NYC,"SANTANA, FRANCISCO",BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1975 LA FONTAINE AVENUE BRONX, NY 10457 (40.84693166, -73.894442652)",40.84693166,-73.894442652,"1975 LA FONTAINE AVENUE BRONX, NY 10457 ",360050375043004,36005037504
891,36005037504,"Census Tract 375.04, Bronx County, New York",3641,3641,25417,1341,3429,557,557,5896,173,535,NYC,ISMAIL DELI GROCERY CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2026 LAFONTAINE AVENUE BRONX, NY 10457 (40.848103031, -73.893239262)",40.848103031,-73.893239262,"2026 LAFONTAINE AVENUE BRONX, NY 10457 ",360050375043002,36005037504
892,36005037504,"Census Tract 375.04, Bronx County, New York",3641,3641,25417,1341,3429,557,557,5896,173,535,NYC,TREEMONT HOOKA SHOP LLC,BRONX,NY,10457,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"563 EAST TREMONT AVENUE BRONX, NY 10457 (40.846603928, -73.894614733)",40.846603928,-73.894614733,"563 EAST TREMONT AVENUE BRONX, NY 10457 ",360050375043004,36005037504
893,36005037504,"Census Tract 375.04, Bronx County, New York",3641,3641,25417,1341,3429,557,557,5896,173,535,NYC,G DELI MARKET CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"551 EAST 178TH STREET BRONX, NY 10457 (40.847607996, -73.894570393)",40.847607996,-73.894570393,"551 EAST 178TH STREET BRONX, NY 10457 ",360050375043001,36005037504
894,36005037504,"Census Tract 375.04, Bronx County, New York",3641,3641,25417,1341,3429,557,557,5896,173,535,NYC,THE CHICKEN DELI GROCERY CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"555 EAST 180TH STREET BRONX, NY 10457 (40.850446737, -73.893218392)",40.850446737,-73.893218392,"555 EAST 180TH STREET BRONX, NY 10457 ",360050375042001,36005037504
895,36005037600,"Census Tract 376, Bronx County, New York",2071,2071,55000,792,2063,284,284,16388,104,283,NYC,"VILLEGAS, MORALES S",BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"655 BURKE AVENUE BRONX, NY 10467 (40.871638619, -73.869142632)",40.871638619,-73.869142632,"655 BURKE AVENUE BRONX, NY 10467 ",360050376001000,36005037600
896,36005037800,"Census Tract 378, Bronx County, New York",3147,3147,46136,1130,3132,574,574,20489,128,572,NYC,SORY'S MINI MARKET CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3519 WHITE PLAINS ROAD BRONX, NY 10467 (40.878023575, -73.866648261)",40.878023575,-73.866648261,"3519 WHITE PLAINS ROAD BRONX, NY 10467 ",360050378003000,36005037800
897,36005037800,"Census Tract 378, Bronx County, New York",3147,3147,46136,1130,3132,574,574,20489,128,572,NYC,SSI SERVICE STATION INC.,BRONX,NY,10467,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"641 EAST GUN HILL ROAD BRONX, NY 10467 (40.878067329, -73.867570187)",40.878067329,-73.867570187,"641 EAST GUN HILL ROAD BRONX, NY 10467 ",360050378003002,36005037800
898,36005037900,"Census Tract 379, Bronx County, New York",6137,6137,32269,1780,6101,1101,1101,8396,247,1103,NYC,FOOD MARKET GROCERY STORE INC,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"305 E 181ST  STREET BRONX, NY 10457 (40.854110844, -73.89904482)",40.854110844,-73.89904482,"305 E 181ST  STREET BRONX, NY 10457 ",360050379004000,36005037900
899,36005037900,"Census Tract 379, Bronx County, New York",6137,6137,32269,1780,6101,1101,1101,8396,247,1103,NYC,VALENTINE MINI MART 99 C CORP.,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2130 VALENTINE AVENUE BRONX, NY 10457 (40.853931136, -73.899210866)",40.853931136,-73.899210866,"2130 VALENTINE AVENUE BRONX, NY 10457 ",360050379004001,36005037900
900,36005037900,"Census Tract 379, Bronx County, New York",6137,6137,32269,1780,6101,1101,1101,8396,247,1103,NYC,WEBSTER DELI INC,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"363 EAST 180TH STREET BRONX, NY 10457 (40.85210057, -73.898587252)",40.85210057,-73.898587252,"363 EAST 180TH STREET BRONX, NY 10457 ",360050379005000,36005037900
901,36005037900,"Census Tract 379, Bronx County, New York",6137,6137,32269,1780,6101,1101,1101,8396,247,1103,NYC,BANI DELI GROCERY CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1965 WEBSTER AVENUE BRONX, NY 10457 (40.849373811, -73.90020848)",40.849373811,-73.90020848,"1965 WEBSTER AVENUE BRONX, NY 10457 ",360050379001000,36005037900
902,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,FRIENDSHIP DELI & TOBACCO LLC,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3650 WHITE PLAINS ROAD BRONX, NY 10467 (40.880391673, -73.864356649)",40.880391673,-73.864356649,"3650 WHITE PLAINS ROAD BRONX, NY 10467 ",360050380003001,36005038000
903,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,FIVE BROTHERS DELI GROCERY CORP.,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"788 EAST 214TH STREET BRONX, NY 10467 (40.878937203, -73.861775107)",40.878937203,-73.861775107,"788 EAST 214TH STREET BRONX, NY 10467 ",360050380003003,36005038000
904,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,ZMM DELI & MEAT MARKET INC.,BRONX,NY,10469,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3607 BRONXWOOD AVENUE BRONX, NY 10469 (40.877929608, -73.859283286)",40.877929608,-73.859283286,"3607 BRONXWOOD AVENUE BRONX, NY 10469 ",360050380002001,36005038000
905,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,GOOD FRIENDSHIP DELI & TOBACCO CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3650 WHITE PLAINS ROAD BRONX, NY 10467 (40.880391673, -73.864356649)",40.880391673,-73.864356649,"3650 WHITE PLAINS ROAD BRONX, NY 10467 ",360050380003001,36005038000
906,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,SMOKER BOX 2 CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"767 EAST GUN HILL ROAD BRONX, NY 10467 (40.876647309, -73.863162312)",40.876647309,-73.863162312,"767 EAST GUN HILL ROAD BRONX, NY 10467 ",360050380004006,36005038000
907,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,751 DELI CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"751 EAST GUNHILL ROAD BRONX, NY 10467 (40.876742276, -73.863890196)",40.876742276,-73.863890196,"751 EAST GUNHILL ROAD BRONX, NY 10467 ",360050380004006,36005038000
908,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,SALLY GOURMET DELI CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3550 WHITE PLAINS ROAD BRONX, NY 10467 (40.878236727, -73.865549645)",40.878236727,-73.865549645,"3550 WHITE PLAINS ROAD BRONX, NY 10467 ",360050380004003,36005038000
909,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,EXPRESS CONVENIENCE STATIONARY CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3500 WHITE PLAINS ROAD BRONX, NY 10467 (40.8774267, -73.865996233)",40.8774267,-73.865996233,"3500 WHITE PLAINS ROAD BRONX, NY 10467 ",360050380004004,36005038000
910,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,SNAX & SNACKS 1 CORP,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3544 WHITE PLAINS ROAD BRONX, NY 10467 (40.878104545, -73.865622065)",40.878104545,-73.865622065,"3544 WHITE PLAINS ROAD BRONX, NY 10467 ",360050380004003,36005038000
911,36005038000,"Census Tract 380, Bronx County, New York",5035,5035,39856,1935,5009,721,721,9942,184,716,NYC,A.M BEST DELI & GROCERY INC.,BRONX,NY,10467,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3631 HOLLAND AVENUE BRONX, NY 10467 (40.879575527, -73.863667238)",40.879575527,-73.863667238,"3631 HOLLAND AVENUE BRONX, NY 10467 ",360050380003001,36005038000
912,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,THE ALAMO DELICATESSEN INC,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"239 EAST 181ST STREET BRONX, NY 10457 (40.854425501, -73.900336639)",40.854425501,-73.900336639,"239 EAST 181ST STREET BRONX, NY 10457 ",360050381002000,36005038100
913,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,ROLL N SMOKE CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"229 EAST 181ST STREET BRONX, NY 10457 (40.854483755, -73.900672502)",40.854483755,-73.900672502,"229 EAST 181ST STREET BRONX, NY 10457 ",360050381002000,36005038100
914,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,RYER CANDY & GROCERY CORP.,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"229 EAST 181ST STREET BRONX, NY 10457 (40.854483755, -73.900672502)",40.854483755,-73.900672502,"229 EAST 181ST STREET BRONX, NY 10457 ",360050381002000,36005038100
915,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,A & B DELI INC.,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"260 EAST BURNSIDE AVENUE BRONX, NY 10457 (40.851391922, -73.902448459)",40.851391922,-73.902448459,"260 EAST BURNSIDE AVENUE BRONX, NY 10457 ",360050381006000,36005038100
916,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,JEFFREY DELI GROCERY INC,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2149 VALENTINE AVENUE BRONX, NY 10457 (40.854224922, -73.899427538)",40.854224922,-73.899427538,"2149 VALENTINE AVENUE BRONX, NY 10457 ",360050381001000,36005038100
917,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,VEGANO SUPERMARKET CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"234 EAST 181ST STREET BRONX, NY 10457 (40.854276321, -73.900470558)",40.854276321,-73.900470558,"234 EAST 181ST STREET BRONX, NY 10457 ",360050381003000,36005038100
918,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,DARIEL GROCERY INC,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2085 VALENTINE  AVENUE BRONX, NY 10457 (40.852717059, -73.900101275)",40.852717059,-73.900101275,"2085 VALENTINE  AVENUE BRONX, NY 10457 ",360050381004000,36005038100
919,36005038100,"Census Tract 381, Bronx County, New York",7707,7707,38937,2638,7697,1212,1212,11948,367,1215,NYC,TREMONT 9 STAR GOURMET CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"303 EAST TREMONT AVENUE BRONX, NY 10457 (40.848785527, -73.903024129)",40.848785527,-73.903024129,"303 EAST TREMONT AVENUE BRONX, NY 10457 ",360050381006001,36005038100
920,36005038200,"Census Tract 382, Bronx County, New York",3001,3001,54844,939,2981,510,510,24436,120,510,NYC,BEST WAY DELI GROCERY CORP,BRONX,NY,10469,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"1106 E 216TH  STREET BRONX, NY 10469 (40.87788255, -73.852979473)",40.87788255,-73.852979473,"1106 E 216TH  STREET BRONX, NY 10469 ",360050382002003,36005038200
921,36005038200,"Census Tract 382, Bronx County, New York",3001,3001,54844,939,2981,510,510,24436,120,510,NYC,3600 BRONXWOOD FOOD CENTER CORP,BRONX,NY,10469,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3600 BRONXWOOD AVENUE BRONX, NY 10469 (40.877796007, -73.859028944)",40.877796007,-73.859028944,"3600 BRONXWOOD AVENUE BRONX, NY 10469 ",360050382001002,36005038200
922,36005038301,"Census Tract 383.01, Bronx County, New York",5384,5384,48964,1684,5349,574,574,5892,190,560,NYC,"J & E CONVENIENT SMOKE, CORP",BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2356 GRAND CONCOURSE BRONX, NY 10458 (40.85871452, -73.898795375)",40.85871452,-73.898795375,"2356 GRAND CONCOURSE BRONX, NY 10458 ",360050383013001,36005038301
923,36005038301,"Census Tract 383.01, Bronx County, New York",5384,5384,48964,1684,5349,574,574,5892,190,560,NYC,KJ ZONE CONVENIENCE CORPORATION,BRONX,NY,10458,BRONX,NEW YORK CITY,TOBACCO RETAIL,07/10/2023,"2366 GRAND CONCOURSE BRONX, NY 10458 (40.85897368900004, -73.89865120599995)",40.858973689,-73.898651206,"2366 GRAND CONCOURSE BRONX, NY 10458 ",360050383013001,36005038301
924,36005038301,"Census Tract 383.01, Bronx County, New York",5384,5384,48964,1684,5349,574,574,5892,190,560,NYC,YOUR CHOICE DELI GROCERY CORP,BRONX,NY,10458,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2363 VALENTINE  AVENUE BRONX, NY 10458 (40.858706013, -73.897559463)",40.858706013,-73.897559463,"2363 VALENTINE  AVENUE BRONX, NY 10458 ",360050383013000,36005038301
925,36005038301,"Census Tract 383.01, Bronx County, New York",5384,5384,48964,1684,5349,574,574,5892,190,560,NYC,RARA DRIP 2 CORPORATION,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2260 GRAND CONCOURSE BRONX, NY 10457 (40.85687196900005, -73.89990606099997)",40.8568719690001,-73.899906061,"2260 GRAND CONCOURSE BRONX, NY 10457 ",360050383011001,36005038301
926,36005038303,"Census Tract 383.03, Bronx County, New York",3775,3775,20436,1287,3775,696,696,7503,141,696,NYC,2350 DELI GROCERY CORP,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2350 TIEBOUT AVENUE BRONX, NY 10458 (40.858098618, -73.896347021)",40.858098618,-73.896347021,"2350 TIEBOUT AVENUE BRONX, NY 10458 ",360050383032001,36005038303
927,36005038304,"Census Tract 383.04, Bronx County, New York",2218,2218,16208,769,2218,441,441,14158,222,441,NYC,LA TINFORA GROCERY CORP,BRONX,NY,10452,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2386 WEBSTER AVENUE BRONX, NY 10452 (40.858609537, -73.893857344)",40.858609537,-73.893857344,"2386 WEBSTER AVENUE BRONX, NY 10452 ",360050383041003,36005038304
928,36005038304,"Census Tract 383.04, Bronx County, New York",2218,2218,16208,769,2218,441,441,14158,222,441,NYC,MARD DELI GROCERY CORP.,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2280 WEBSTER AVENUE BRONX, NY 10457 (40.856109467, -73.895453845)",40.856109467,-73.895453845,"2280 WEBSTER AVENUE BRONX, NY 10457 ",360050383041005,36005038304
929,36005038304,"Census Tract 383.04, Bronx County, New York",2218,2218,16208,769,2218,441,441,14158,222,441,NYC,2272 WEBSTER DELI GROCERY CORP.,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2272 WEBSTER AVENUE BRONX, NY 10457 (40.855972507, -73.895549566)",40.855972507,-73.895549566,"2272 WEBSTER AVENUE BRONX, NY 10457 ",360050383041005,36005038304
930,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,MUKTI 4711 PETROLEUM INC,BRONX,NY,10458,BRONX,NEW YORK CITY,GAS STATION,07/10/2023,"4711 3RD AVENUE BRONX, NY 10458 (40.85932531, -73.891321734)",40.85932531,-73.891321734,"4711 3RD AVENUE BRONX, NY 10458 ",360050385001001,36005038500
931,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,FLOYD DELI CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2260 WASHINGTON AVENUE BRONX, NY 10457 (40.854715514, -73.893430537)",40.854715514,-73.893430537,"2260 WASHINGTON AVENUE BRONX, NY 10457 ",360050385004001,36005038500
932,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,C & T DELI-GROCERY STORE INC.,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2275 WASHINGTON AVENUE BRONX, NY 10457 (40.855087461, -73.893455432)",40.855087461,-73.893455432,"2275 WASHINGTON AVENUE BRONX, NY 10457 ",360050385004004,36005038500
933,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,T CANDY CORP,BRONX,NY,10457,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"516 EAST 183RD STREET BRONX, NY 10457 (40.854696739, -73.892170402)",40.854696739,-73.892170402,"516 EAST 183RD STREET BRONX, NY 10457 ",360050385004000,36005038500
934,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,ARROYONDERO DELI GROCERY CORP,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"476 EAST 187TH STREET BRONX, NY 10458 (40.857647043, -73.89154419)",40.857647043,-73.89154419,"476 EAST 187TH STREET BRONX, NY 10458 ",360050385001006,36005038500
935,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,516 CONVENIENCE CORP,BRONX,NY,10458,BROOKLYN,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"516 EAST 183RD  STREET BRONX, NY 10458 (40.85472656, -73.89214836)",40.85472656,-73.89214836,"516 EAST 183RD  STREET BRONX, NY 10458 ",360050385004000,36005038500
936,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,LOTUS THIRD AVE GAS CORP,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4643 3RD AVENUE BRONX, NY 10458 (40.856959518, -73.891296421)",40.856959518,-73.891296421,"4643 3RD AVENUE BRONX, NY 10458 ",360050385001007,36005038500
937,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,CONFE PARK DELI GROCERY CORP,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"4666 PARK AVENUE BRONX, NY 10458 (40.858095014, -73.892632329)",40.858095014,-73.892632329,"4666 PARK AVENUE BRONX, NY 10458 ",360050385001006,36005038500
938,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,BRIANELLY DELI GROCERY INC.,BRONX,NY,10458,BRONX,NEW YORK CITY,DELICATESSEN,07/10/2023,"480 EAST 184TH STREET BRONX, NY 10458 (40.855671722, -73.892532333)",40.855671722,-73.892532333,"480 EAST 184TH STREET BRONX, NY 10458 ",360050385003003,36005038500
939,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,RICHY DELI GROCERY CORP,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"2334 WASHINGTON AVENUE BRONX, NY 10458 (40.856102133, -73.892219017)",40.856102133,-73.892219017,"2334 WASHINGTON AVENUE BRONX, NY 10458 ",360050385003002,36005038500
940,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,G & A GROCERY CORPORATION,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"500 EAST 183RD STREET BRONX, NY 10458 (40.854900127, -73.892472021)",40.854900127,-73.892472021,"500 EAST 183RD STREET BRONX, NY 10458 ",360050385004000,36005038500
941,36005038500,"Census Tract 385, Bronx County, New York",5025,5025,21875,1665,5016,810,810,5960,180,812,NYC,I & C DELI MINI MARKET CORP.,BRONX,NY,10458,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"531-533 EAST 183RD STREET BRONX, NY 10458 (40.854611285, -73.891568498)",40.854611285,-73.891568498,"531-533 EAST 183RD STREET BRONX, NY 10458 ",360050385003005,36005038500
942,36005038600,"Census Tract 386, Bronx County, New York",9240,9240,58382,2886,9240,1523,1523,18900,336,1523,NYC,WILSON GOURMET DELI CORP,BRONX,NY,10469,BRONX,NEW YORK CITY,GROCERY SUPERMARKET,07/10/2023,"3401 BOSTON  ROAD BRONX, NY 10469 (40.875740094, -73.850607897)",40.875740094,-73.850607897,"3401 BOSTON  ROAD BRONX, NY 10469 ",360050386003000,36005038600
